author;channel_num
577577;3
577615;102
577655;4
577655;6
577655;13
577655;19
577655;54
577655;99
577655;206
577655;456
577655;470
577697;2
577708;31
577708;87
577708;199
577708;429
577708;578
577708;620
577759;40
577807;494
577807;633
577807;1169
577811;9
577811;10
577811;142
577811;772
577837;11
577859;1731
578014;9
578014;88
578014;122
578047;46
578047;183
578047;188
578047;217
578123;45
578173;213
578187;6
578187;10
578187;97
578187;122
578220;10
578225;9
578241;90
578243;407
578246;191
578276;2
578276;12
578276;65
578276;393
578276;426
578276;1607
578277;777
578300;170
578304;1548
578308;50
578350;173
578368;811
578397;7
578397;169
578397;361
578419;8
578419;88
578437;51
578511;3
578564;142
578612;105
578612;292
578612;558
578663;2007
578705;456
578778;328
578808;510
578815;88
578815;109
578852;158
578860;6
578860;31
578860;142
578860;187
578860;344
578860;506
578860;732
578860;960
578870;79
578870;303
578870;887
578886;6
578886;9
578886;10
578886;31
578886;64
578886;88
578886;96
578886;109
578886;173
578886;187
578886;205
578886;266
578886;310
578888;24
578893;21
578894;4
578919;42
578927;7
578927;9
578927;64
578927;173
578927;212
578927;390
578927;429
578935;6
578935;10
578935;273
578935;827
578938;8
578938;9
578938;10
578938;31
578938;88
578938;428
578938;1349
578963;8
578963;148
579028;6
579028;9
579028;10
579028;21
579028;32
579028;62
579028;82
579028;122
579028;144
579028;173
579028;221
579028;273
579028;412
579028;413
579028;534
579028;622
579028;995
579028;1343
579028;1845
579065;70
579065;94
579065;456
579073;5
579082;95
579106;78
579131;10
579269;9
579272;198
579345;163
579345;234
579357;10
579411;13
579421;378
579429;8
579429;90
579429;125
579429;229
579475;142
579504;140
579533;6
579533;31
579533;87
579533;173
579533;352
579533;443
579533;576
579533;643
579533;905
579533;928
579533;1165
579533;1484
579562;7
579562;10
579562;31
579577;79
579577;98
579593;42
579593;75
579593;115
579616;228
579637;3
579659;6
579659;11
579659;21
579691;10
579728;90
579794;6
579794;64
579800;1812
579844;6
579844;413
579844;785
579902;153
579902;580
579902;807
579902;908
579902;1217
579934;25
579935;63
579974;3
579982;6
579982;8
579982;10
579982;32
579982;76
579982;140
579982;331
579982;413
579982;1552
580017;99
580019;8
580019;11
580019;122
580019;207
580042;8
580042;125
580042;202
580042;207
580042;446
580042;612
580042;2086
580077;25
580192;31
580199;6
580199;10
580199;32
580199;64
580199;161
580199;179
580199;184
580211;9
580211;10
580215;408
580220;1929
580246;1469
580250;3
580277;2
580285;9
580288;105
580416;148
580425;6
580425;310
580430;24
580442;7
580442;10
580442;31
580442;142
580442;945
580462;76
580500;3
580514;307
580524;7
580537;9
580570;171
580583;6
580583;9
580583;403
580644;7
580663;54
580690;97
580700;10
580711;28
580711;65
580723;32
580723;62
580723;142
580723;153
580723;202
580729;27
580733;32
580738;21
580750;207
580750;1612
580763;2
580763;3
580763;4
580763;12
580763;19
580763;32
580763;40
580763;43
580763;45
580763;54
580763;65
580763;70
580763;73
580763;99
580763;100
580763;104
580763;105
580763;133
580763;146
580763;160
580763;174
580763;236
580763;289
580763;418
580763;426
580763;430
580763;591
580763;897
580765;240
580778;139
580801;331
580824;423
580837;7
580837;10
580837;21
580837;31
580837;62
580837;90
580837;192
580837;331
580837;339
580837;342
580837;366
580837;402
580837;432
580837;552
580837;712
580837;1021
580845;8
580845;10
580845;21
580845;31
580845;32
580845;90
580845;93
580845;121
580845;125
580845;140
580845;145
580845;148
580845;209
580845;221
580845;229
580845;265
580845;273
580845;318
580845;339
580845;342
580845;366
580845;374
580845;407
580845;552
580845;597
580845;617
580845;722
580845;815
580845;889
580845;1134
580845;1249
580845;1309
580845;1494
580845;1585
580845;1707
580845;1789
580845;2156
580855;9
580867;139
580867;190
580867;263
580883;32
580883;331
580883;472
580883;1400
580884;64
580884;148
580884;402
580884;789
580884;815
580884;1306
580970;3
580974;10
580974;931
581002;10
581002;122
581034;21
581038;97
581042;11
581044;9
581046;331
581089;103
581119;7
581119;9
581119;10
581122;6
581122;7
581122;10
581122;29
581122;31
581122;64
581122;88
581122;96
581122;97
581122;152
581122;191
581122;246
581122;310
581122;318
581122;328
581122;344
581122;348
581122;361
581122;403
581122;422
581122;429
581122;446
581122;499
581122;770
581122;987
581124;6
581124;7
581124;10
581124;29
581124;31
581124;32
581124;142
581124;147
581124;267
581124;562
581124;565
581124;928
581124;946
581124;1122
581124;1160
581124;1237
581124;1549
581124;1702
581124;1943
581154;9
581154;31
581154;191
581154;1210
581190;7
581191;645
581191;1973
581207;142
581252;32
581252;126
581252;344
581252;360
581252;611
581252;913
581252;1195
581279;739
581307;90
581324;645
581376;32
581381;6
581381;10
581381;31
581381;87
581381;125
581381;187
581381;191
581381;253
581381;293
581381;318
581381;443
581381;548
581381;629
581381;645
581381;701
581381;1136
581381;1335
581381;2095
581393;96
581417;217
581450;7
581496;1810
581503;3
581507;96
581544;9
581581;32
581581;209
581581;722
581616;153
581635;75
581635;115
581635;481
581652;78
581658;64
581719;103
581732;40
581738;195
581743;10
581743;173
581826;191
581888;9
581915;1091
581939;9
581954;3
581970;93
581970;125
581970;141
581970;169
581970;176
581970;187
581970;202
581970;259
581970;270
581970;342
581970;422
581970;529
581970;576
581970;652
581970;794
581970;855
581970;919
581970;1169
581970;1175
581970;1223
581970;1234
581970;1374
581982;199
581988;430
582022;11
582039;7
582039;10
582039;11
582039;78
582039;140
582069;878
582075;1122
582076;6
582076;7
582076;9
582076;10
582076;21
582076;29
582076;31
582076;32
582076;62
582076;64
582076;90
582076;96
582076;109
582076;121
582076;122
582076;125
582076;147
582076;148
582076;165
582076;173
582076;176
582076;187
582076;199
582076;202
582076;229
582076;253
582076;265
582076;273
582076;293
582076;341
582076;360
582076;389
582076;403
582076;423
582076;429
582076;534
582076;552
582076;561
582076;578
582076;582
582076;617
582076;645
582076;722
582076;772
582076;777
582076;905
582076;1059
582076;1309
582076;1360
582076;1499
582076;1768
582076;1845
582076;1877
582076;1887
582076;2016
582100;183
582100;1060
582102;31
582115;147
582164;1980
582208;29
582208;88
582208;212
582208;280
582229;89
582236;336
582236;465
582236;1372
582251;10
582251;125
582251;152
582258;1312
582279;423
582344;32
582355;10
582374;176
582374;202
582381;7
582410;99
582416;10
582419;6
582419;9
582419;10
582419;590
582434;146
582459;6
582459;31
582459;140
582459;402
582494;342
582501;9
582535;3
582535;45
582535;178
582535;289
582535;451
582558;149
582566;428
582566;709
582570;6
582570;8
582570;10
582570;13
582570;21
582570;32
582570;64
582570;76
582570;96
582570;125
582570;173
582570;179
582570;199
582570;201
582570;1018
582571;31
582587;413
582614;6
582614;7
582614;78
582615;9
582615;10
582615;96
582615;1182
582648;915
582668;6
582668;8
582668;9
582668;10
582668;32
582668;56
582668;76
582668;88
582668;122
582668;280
582668;310
582668;360
582668;402
582668;742
582668;879
582702;10
582702;21
582702;90
582702;125
582702;142
582702;202
582702;240
582702;318
582702;339
582702;342
582702;366
582702;428
582702;502
582702;855
582702;903
582702;1000
582706;8
582706;21
582706;29
582706;32
582706;179
582706;349
582706;725
582706;726
582706;796
582717;6
582717;9
582717;10
582717;21
582717;31
582717;32
582717;64
582717;82
582717;87
582717;88
582717;90
582717;96
582717;122
582717;125
582717;141
582717;142
582717;147
582717;148
582717;153
582717;187
582717;192
582717;199
582717;202
582717;209
582717;212
582717;246
582717;253
582717;259
582717;265
582717;273
582717;293
582717;308
582717;310
582717;313
582717;318
582717;331
582717;341
582717;344
582717;403
582717;413
582717;423
582717;428
582717;474
582717;548
582717;610
582717;626
582717;629
582717;645
582717;727
582717;728
582717;771
582717;822
582717;904
582717;921
582717;928
582717;935
582717;1006
582717;1069
582717;1110
582717;1158
582717;1272
582717;1335
582717;1367
582717;1423
582717;1446
582717;1455
582717;1484
582717;1489
582717;1552
582717;1602
582717;1789
582717;1838
582717;1910
582717;2079
582717;2088
582717;2106
582717;2164
582722;12
582782;43
582797;121
582802;122
582837;229
582837;240
582872;6
582872;8
582872;10
582872;56
582872;64
582872;77
582872;96
582872;109
582872;187
582872;207
582872;246
582872;473
582899;9
582948;94
582981;6
582981;21
582981;140
582981;179
582981;273
582996;9
583000;246
583000;1110
583015;9
583032;21
583051;6
583051;21
583051;31
583051;87
583051;432
583051;576
583051;612
583051;633
583051;1789
583065;13
583065;99
583067;63
583067;172
583083;63
583092;5
583109;278
583139;3
583139;52
583139;170
583139;320
583179;32
583197;2257
583198;112
583214;88
583222;62
583222;76
583222;90
583228;6
583228;10
583228;21
583228;31
583228;64
583228;88
583228;96
583228;122
583228;142
583228;173
583228;187
583228;191
583228;202
583228;267
583228;328
583228;397
583228;428
583228;790
583228;905
583228;945
583228;1237
583228;1400
583247;4
583247;19
583265;11
583289;31
583303;898
583317;11
583332;285
583333;44
583333;242
583351;3
583351;13
583351;19
583351;100
583351;105
583351;1926
583405;9
583419;44
583439;94
583480;10
583514;206
583523;7
583523;10
583523;246
583523;995
583547;9
583547;10
583547;21
583547;96
583556;9
583604;9
583604;10
583604;90
583604;96
583604;173
583604;212
583612;558
583618;107
583642;1036
583682;10
583682;121
583682;152
583719;1
583719;3
583719;70
583719;139
583719;182
583719;190
583719;198
583719;213
583719;263
583773;25
583823;10
583840;7
583840;9
583840;10
583840;199
583840;246
583840;355
583840;413
583840;531
583872;251
583883;88
583890;878
583898;390
583898;1552
583913;78
583934;287
583939;494
583939;959
583939;1679
584023;331
584028;591
584033;28
584033;116
584034;815
584054;57
584054;217
584065;239
584089;1109
584090;120
584090;302
584090;471
584090;506
584090;512
584090;1504
584098;3
584098;4
584170;6
584170;313
584202;6
584220;63
584220;159
584262;172
584273;1
584273;3
584273;13
584273;19
584273;54
584273;94
584297;176
584307;9
584309;6
584326;10
584326;62
584326;1218
584332;88
584347;176
584360;7
584360;21
584360;31
584360;88
584360;125
584360;384
584394;7
584394;9
584394;122
584394;192
584394;683
584401;78
584401;191
584403;10
584442;40
584443;1084
584446;452
584450;1
584474;7
584474;9
584481;546
584497;103
584497;745
584500;9
584533;274
584550;10
584550;120
584550;199
584550;293
584550;313
584550;472
584550;1218
584582;131
584641;32
584643;9
584648;32
584655;626
584686;294
584686;338
584686;516
584686;1108
584708;142
584715;10
584715;680
584734;6
584734;10
584737;122
584741;6
584771;31
584771;77
584771;465
584777;122
584777;629
584788;3
584788;4
584788;12
584788;28
584788;45
584788;116
584788;124
584798;79
584819;313
584889;824
584928;79
584928;98
584928;131
584966;712
585015;3
585036;9
585036;10
585036;191
585036;266
585036;386
585036;471
585036;1084
585036;1199
585063;6
585063;142
585089;10
585089;273
585116;97
585120;21
585120;201
585197;88
585197;407
585197;468
585197;1089
585226;1
585226;4
585226;12
585226;28
585226;44
585226;104
585226;116
585226;206
585226;289
585226;368
585226;447
585226;686
585286;494
585298;188
585345;6
585345;7
585345;8
585345;10
585345;21
585345;31
585345;64
585345;120
585345;201
585345;253
585345;267
585345;273
585345;308
585345;366
585345;403
585345;423
585345;473
585345;629
585394;32
585394;722
585424;246
585429;565
585453;88
585474;13
585478;3
585478;4
585479;11
585551;24
585551;27
585551;46
585551;72
585551;83
585551;114
585551;183
585551;194
585551;262
585551;321
585620;904
585620;1502
585646;7
585646;78
585687;7
585716;10
585743;32
585743;278
585754;6
585754;109
585754;494
585754;1084
585754;1274
585754;1880
585765;116
585771;28
585772;9
585785;3
585798;5
585809;4
585809;62
585809;70
585809;71
585809;73
585809;100
585809;861
585812;199
585820;21
585851;584
585856;10
585856;78
585856;122
585856;153
585874;25
585875;2
585875;4
585875;100
585880;246
585884;5
585918;7
585923;11
585930;1009
585978;9
585978;10
585997;172
585999;631
586059;9
586070;6
586070;64
586070;202
586070;310
586070;403
586070;583
586070;610
586070;790
586070;1211
586070;1334
586070;1901
586103;10
586103;446
586152;199
586178;1
586178;45
586201;6
586201;21
586201;772
586229;7
586229;972
586239;202
586239;246
586240;139
586240;146
586240;156
586240;182
586240;263
586262;5
586262;10
586262;17
586262;207
586262;260
586262;628
586322;151
586322;242
586323;10
586323;31
586323;96
586323;199
586323;344
586323;830
586350;302
586350;1035
586355;6
586355;9
586355;21
586355;31
586355;32
586355;82
586355;87
586355;88
586355;90
586355;109
586355;125
586355;142
586355;153
586355;169
586355;187
586355;207
586355;229
586355;240
586355;253
586355;313
586355;318
586355;339
586355;340
586355;388
586355;429
586355;443
586355;482
586355;536
586355;548
586355;567
586355;576
586355;580
586355;599
586355;609
586355;645
586355;699
586355;700
586355;707
586355;728
586355;732
586355;749
586355;758
586355;771
586355;785
586355;794
586355;805
586355;852
586355;884
586355;935
586355;939
586355;945
586355;946
586355;1066
586355;1086
586355;1109
586355;1139
586355;1165
586355;1226
586355;1302
586355;1303
586355;1406
586355;1484
586355;1551
586355;1684
586355;1849
586355;1892
586355;1910
586355;2118
586355;2214
586359;9
586374;342
586390;403
586401;723
586413;426
586414;109
586414;341
586433;140
586437;28
586437;42
586437;75
586437;102
586451;173
586461;103
586508;10
586508;408
586514;9
586515;50
586515;661
586534;6
586534;10
586534;31
586534;109
586534;153
586534;187
586534;207
586534;340
586534;494
586534;741
586534;1185
586534;1199
586558;426
586571;21
586591;198
586591;213
586591;263
586592;253
586595;32
586595;1262
586618;380
586618;420
586628;10
586628;32
586628;82
586639;133
586640;149
586652;62
586652;179
586663;21
586723;1499
586772;10
586778;64
586802;8
586802;808
586804;32
586804;460
586814;7
586859;224
586878;112
586968;191
586969;40
587014;1502
587065;19
587068;259
587068;867
587090;24
587097;310
587122;9
587177;54
587177;543
587213;62
587221;10
587221;1422
587228;8
587260;10
587260;1021
587264;1
587264;19
587279;178
587288;64
587288;87
587288;90
587288;125
587288;240
587288;273
587288;307
587288;308
587288;339
587288;1445
587288;1515
587303;459
587303;548
587318;21
587354;32
587354;386
587387;10
587387;1831
587396;31
587396;202
587407;31
587407;87
587407;253
587407;2095
587449;32
587460;7
587532;3
587545;7
587545;9
587562;8
587603;32
587614;6
587614;9
587636;11
587636;97
587656;3
587676;7
587676;142
587681;36
587717;745
587726;6
587726;9
587726;31
587726;32
587726;212
587726;633
587727;6
587727;7
587727;9
587727;10
587727;88
587727;90
587727;173
587727;191
587727;366
587727;469
587729;56
587731;17
587731;670
587731;1401
587731;1573
587739;142
587753;54
587753;177
587755;436
587755;483
587762;7
587787;833
587787;1142
587794;9
587795;97
587795;310
587796;170
587798;64
587798;308
587816;6
587816;8
587816;9
587816;10
587816;31
587816;76
587816;88
587816;122
587816;184
587816;199
587816;201
587854;85
587868;8
587895;3
587925;9
587927;199
587934;1175
587950;42
587954;1542
588002;142
588002;266
588002;1043
588012;153
588012;176
588012;352
588012;396
588012;512
588012;530
588012;749
588012;1066
588012;1086
588028;9
588053;390
588061;266
588061;955
588067;149
588088;1
588110;3
588127;3
588127;8
588127;13
588127;269
588127;704
588132;9
588132;903
588142;2
588142;30
588142;54
588142;146
588142;178
588142;470
588149;3
588149;70
588149;76
588149;704
588156;9
588156;11
588156;31
588156;308
588237;3
588238;7
588238;9
588249;338
588254;4
588254;70
588254;104
588271;62
588286;191
588297;115
588298;7
588313;651
588313;1005
588332;10
588354;499
588419;93
588427;11
588427;569
588438;32
588438;209
588438;259
588438;515
588438;944
588445;9
588464;95
588469;425
588469;1122
588469;1453
588516;140
588525;93
588538;11
588538;31
588556;6
588556;8
588556;10
588556;82
588594;349
588599;4
588622;1695
588642;217
588665;8
588665;10
588668;10
588668;191
588677;34
588726;1871
588796;390
588853;32
588882;82
588900;9
588944;34
588947;6
588947;9
588947;10
588947;31
588947;62
588947;64
588947;96
588947;140
588947;142
588947;148
588947;173
588947;199
588947;201
588947;273
588947;277
588947;308
588947;328
588947;344
588947;551
588947;642
588947;673
588947;927
588947;1132
588947;1546
588948;96
588977;40
588980;151
588986;7
588986;8
588986;9
588986;122
589026;212
589032;32
589032;209
589046;142
589054;10
589082;739
589082;1026
589159;149
589183;3
589183;4
589183;25
589183;91
589183;104
589183;206
589183;1227
589185;204
589235;680
589241;173
589259;313
589267;11
589267;97
589270;1316
589275;6
589275;10
589275;21
589275;64
589275;88
589275;122
589275;199
589275;267
589275;590
589275;1209
589330;221
589334;140
589374;321
589376;97
589387;954
589425;313
589460;9
589471;937
589492;11
589504;9
589579;6
589579;8
589579;31
589579;97
589579;120
589579;148
589579;207
589579;273
589579;370
589579;402
589579;425
589579;492
589579;661
589591;102
589637;76
589637;339
589637;482
589662;115
589665;709
589674;29
589683;25
589707;403
589716;3
589724;6
589724;31
589769;8
589776;224
589781;21
589790;5
589790;17
589791;6
589791;9
589791;10
589791;122
589791;195
589793;318
589840;21
589840;824
589895;10
589895;31
589895;202
589895;815
589963;6
589963;9
589963;13
589963;76
589963;209
589963;370
589970;183
589974;32
589974;148
589974;722
589974;1559
589979;6
589979;9
589979;10
589979;62
589979;90
589979;96
589979;120
589979;141
589979;176
589979;390
589979;423
589979;546
589979;548
589979;661
589979;794
589979;995
589979;1158
589979;1365
590009;82
590020;142
590028;6
590028;9
590028;10
590028;96
590028;122
590028;683
590036;7
590036;1638
590044;279
590076;45
590076;66
590116;24
590116;27
590116;217
590116;1060
590176;463
590184;31
590188;884
590214;19
590214;28
590214;38
590214;139
590214;190
590214;263
590277;102
590277;115
590285;122
590291;10
590291;331
590302;2
590302;100
590312;150
590312;581
590360;25
590376;6
590376;191
590376;384
590456;366
590456;403
590460;482
590460;743
590490;10
590496;269
590531;31
590531;2249
590551;75
590551;115
590551;118
590551;481
590555;44
590562;1
590587;9
590587;25
590587;98
590587;799
590605;44
590605;415
590627;3
590659;43
590670;183
590691;29
590796;318
590796;830
590796;1131
590801;6
590832;7
590832;9
590868;7
590875;3
590895;1175
590928;262
590955;148
590956;142
590956;266
590956;344
590956;740
590970;10
590970;88
590970;141
590983;49
590983;79
590983;151
590986;191
590986;1539
590990;9
590994;202
590994;207
590994;368
590994;482
590994;509
590994;699
590994;859
590994;1751
591027;1089
591099;904
591108;7
591108;10
591122;213
591135;443
591197;8
591197;11
591197;88
591205;461
591235;2
591235;45
591235;65
591235;116
591235;124
591255;327
591266;224
591283;24
591283;27
591283;46
591283;183
591283;332
591298;9
591298;261
591363;331
591372;9
591372;10
591372;246
591372;413
591394;6
591428;98
591432;3
591432;4
591432;25
591432;38
591432;289
591432;751
591436;9
591439;6
591461;32
591461;90
591461;121
591461;200
591461;1134
591469;7
591508;397
591525;96
591525;141
591525;386
591525;1223
591525;1393
591533;927
591564;629
591608;64
591629;7
591629;8
591629;10
591629;21
591629;140
591629;267
591629;422
591629;723
591644;840
591644;1107
591649;8
591649;9
591649;32
591649;714
591649;972
591651;1157
591685;33
591761;378
591815;291
591872;63
591912;93
591912;199
591912;471
591948;9
591948;246
591955;6
591955;121
591961;7
591961;88
592011;32
592014;120
592014;144
592026;6
592026;10
592031;3
592031;44
592031;79
592031;736
592046;9
592047;172
592085;60
592104;378
592117;8
592120;1
592120;2
592120;3
592120;4
592120;12
592120;19
592120;20
592120;28
592120;38
592120;43
592120;45
592120;65
592120;98
592120;104
592120;116
592120;124
592120;146
592120;178
592120;206
592120;236
592120;289
592120;359
592120;373
592120;451
592120;470
592120;520
592120;690
592126;406
592131;277
592143;412
592164;10
592226;6
592226;64
592226;148
592226;187
592226;207
592226;468
592226;567
592226;879
592236;77
592242;183
592244;6
592244;7
592244;10
592280;346
592299;2
592299;3
592299;4
592299;170
592318;78
592322;70
592335;9
592335;173
592335;1831
592349;34
592349;50
592349;228
592381;10
592387;98
592387;131
592419;361
592424;3
592491;82
592502;331
592502;428
592506;546
592567;40
592581;90
592581;125
592581;240
592581;336
592581;342
592581;771
592604;7
592604;10
592604;276
592678;221
592681;103
592711;21
592711;904
592732;322
592737;75
592745;1316
592795;19
592833;5
592846;201
592851;1536
592851;2085
592863;8
592876;221
592878;3
592882;104
592890;22
592894;11
592894;78
592897;1352
592904;7
592904;10
592904;32
592904;221
592904;349
592904;407
592904;463
592904;574
592904;1084
592904;1669
592919;11
592919;97
592937;7
592957;6
592957;10
592957;31
592957;187
592957;342
592958;6
592971;7
592971;10
592971;921
592972;1084
592991;48
593049;78
593049;972
593084;7
593105;815
593105;1638
593115;6
593115;21
593115;148
593115;261
593115;1312
593125;366
593130;266
593133;335
593162;24
593162;46
593162;57
593162;85
593162;168
593162;183
593162;188
593162;332
593162;392
593162;638
593233;94
593309;10
593356;10
593365;651
593372;824
593446;6
593446;31
593446;946
593474;6
593475;1156
593516;29
593516;107
593516;193
593516;248
593516;249
593516;356
593516;1801
593561;90
593568;6
593568;7
593568;9
593568;152
593568;428
593585;8
593601;75
593605;221
593635;1816
593692;133
593692;178
593743;96
593743;152
593743;1043
593801;274
593801;291
593853;10
593853;31
593853;1489
593881;3
593898;8
593898;125
593909;970
593920;24
593977;6
594029;8
594041;25
594041;36
594041;49
594041;131
594041;295
594047;1509
594050;8
594050;76
594050;125
594050;148
594050;199
594050;229
594050;273
594050;280
594050;366
594069;466
594074;5
594074;9
594077;21
594077;31
594093;144
594093;248
594100;6
594100;10
594100;31
594100;64
594100;88
594100;142
594100;152
594100;176
594100;191
594100;199
594100;202
594100;240
594100;259
594100;318
594100;342
594100;366
594100;386
594100;413
594100;429
594100;443
594100;482
594100;578
594100;622
594100;633
594100;680
594100;794
594100;998
594100;1112
594100;1134
594100;1255
594100;1371
594100;1470
594100;1514
594100;1520
594100;1852
594100;1968
594100;2156
594111;922
594126;183
594160;3
594185;1318
594197;824
594207;995
594222;10
594227;575
594240;191
594280;24
594280;350
594312;199
594330;1009
594337;164
594370;8
594370;629
594384;120
594419;19
594419;317
594422;7
594451;4
594451;25
594451;28
594451;32
594451;40
594451;116
594451;206
594461;7
594461;8
594461;9
594461;10
594461;21
594461;31
594461;32
594461;56
594461;76
594461;90
594461;120
594461;125
594461;142
594461;144
594461;173
594461;184
594461;202
594461;267
594461;308
594461;408
594461;413
594461;482
594461;550
594461;1520
594461;2156
594462;90
594468;31
594472;1087
594520;459
594525;7
594525;9
594525;10
594525;120
594525;144
594525;221
594525;582
594525;617
594525;714
594538;378
594554;188
594608;30
594608;251
594639;6
594639;1376
594678;10
594678;64
594678;141
594678;153
594678;187
594678;267
594678;384
594678;494
594678;1421
594680;6
594680;8
594680;21
594680;64
594680;179
594680;199
594680;205
594680;240
594680;293
594680;349
594680;402
594680;987
594684;1
594684;3
594684;13
594684;44
594684;54
594684;116
594684;170
594684;451
594684;690
594697;75
594697;115
594714;139
594734;1453
594752;96
594759;75
594759;115
594767;44
594787;96
594798;9
594798;29
594798;125
594798;191
594798;229
594798;331
594814;868
594836;7
594836;10
594836;32
594853;8
594853;11
594853;64
594860;112
594865;172
594902;81
594923;19
594949;169
594966;103
594972;9
594976;279
594982;287
594984;209
594984;229
595016;107
595046;1638
595054;8
595054;590
595054;1158
595067;1806
595069;10
595075;85
595117;103
595117;161
595117;436
595130;94
595130;547
595130;1607
595188;9
595188;10
595188;96
595195;121
595220;31
595230;149
595230;282
595230;327
595230;338
595230;380
595238;49
595316;6
595354;153
595354;1334
595377;9
595377;10
595378;17
595406;3
595406;70
595406;105
595438;10
595438;90
595438;109
595438;633
595471;46
595480;475
595489;331
595514;2
595528;5
595555;6
595555;9
595555;10
595555;31
595555;32
595555;1891
595580;6
595580;8
595580;9
595580;10
595580;21
595580;29
595580;30
595580;31
595580;32
595580;71
595580;88
595580;90
595580;96
595580;121
595580;125
595580;147
595580;148
595580;152
595580;165
595580;201
595580;207
595580;209
595580;221
595580;257
595580;278
595580;279
595580;302
595580;328
595580;349
595580;379
595580;386
595580;401
595580;453
595580;482
595580;565
595580;649
595580;659
595580;720
595580;722
595580;726
595580;741
595580;758
595580;777
595580;805
595580;881
595580;1139
595580;1183
595580;1313
595580;1585
595580;1771
595580;1948
595580;1954
595580;2212
595608;11
595608;97
595647;1665
595693;224
595704;76
595704;169
595727;10
595793;4
595810;626
595812;183
595814;8
595814;1039
595884;32
595884;62
595884;88
595884;147
595884;546
595917;10
595936;115
595938;208
595943;93
595943;265
595964;3
595976;378
595984;1726
595985;78
595986;31
595986;141
595986;148
595986;425
595986;1158
595986;2116
595990;6
595990;10
596001;11
596018;811
596046;24
596054;50
596071;3
596076;213
596082;2
596085;93
596119;7
596119;1806
596134;11
596142;957
596157;173
596184;3
596190;93
596214;9
596224;1862
596228;3
596228;13
596228;19
596228;45
596228;91
596228;99
596228;174
596228;271
596228;368
596253;174
596253;265
596283;170
596291;202
596291;207
596291;259
596291;499
596291;567
596291;725
596295;10
596295;11
596295;240
596295;367
596295;443
596295;586
596295;805
596295;904
596295;1165
596306;90
596306;367
596306;443
596307;7
596307;10
596307;374
596307;428
596307;740
596307;1571
596327;407
596363;165
596363;202
596401;10
596401;152
596480;207
596483;112
596499;9
596499;88
596499;273
596499;413
596499;2178
596513;64
596513;122
596530;8
596589;102
596593;3
596593;70
596593;149
596593;269
596594;9
596594;29
596594;31
596594;142
596594;148
596594;273
596594;308
596594;361
596594;401
596594;406
596594;433
596594;562
596594;688
596594;775
596594;1036
596594;1243
596594;1301
596594;1370
596602;6
596602;9
596602;10
596602;31
596602;88
596602;173
596602;187
596602;199
596602;253
596602;310
596602;388
596602;460
596602;582
596602;588
596602;645
596602;898
596602;905
596602;1199
596602;1274
596602;1403
596602;1526
596602;1722
596602;1751
596602;1793
596602;2095
596610;6
596610;64
596610;202
596610;246
596610;308
596610;328
596610;403
596618;142
596632;21
596632;31
596632;109
596632;308
596632;444
596632;494
596632;618
596662;6
596662;70
596662;420
596673;6
596681;6
596681;9
596681;10
596681;31
596681;32
596681;64
596681;76
596681;88
596681;96
596681;120
596681;173
596681;187
596681;199
596681;246
596681;251
596681;257
596681;266
596681;273
596681;370
596681;429
596681;646
596681;674
596681;708
596681;714
596681;741
596681;875
596681;879
596681;935
596681;1007
596681;1439
596681;1517
596681;1838
596681;1951
596681;2085
596681;2086
596737;6
596737;11
596737;90
596737;93
596737;125
596737;148
596737;265
596737;270
596737;273
596737;302
596737;339
596737;370
596737;552
596737;617
596737;1319
596737;1810
596748;279
596752;449
596763;149
596781;7
596781;251
596786;907
596823;257
596831;171
596863;7
596873;40
596886;9
596888;96
596900;8
596900;10
596911;10
596926;9
596933;148
596975;147
596976;897
596977;32
596988;32
597016;150
597046;6
597046;10
597046;31
597046;64
597046;82
597046;120
597046;187
597046;202
597046;266
597046;328
597046;331
597046;384
597046;499
597046;1734
597104;11
597127;102
597166;756
597169;202
597169;302
597169;404
597169;1469
597186;10
597202;21
597202;120
597222;64
597222;140
597222;328
597240;3
597240;4
597240;19
597240;45
597240;65
597240;105
597240;359
597244;11
597259;5
597310;68
597318;78
597326;6
597329;471
597335;851
597340;25
597340;29
597340;44
597340;49
597340;51
597340;79
597340;112
597340;153
597340;226
597340;242
597340;269
597340;316
597340;461
597340;1009
597352;43
597352;139
597352;198
597362;3
597362;190
597364;1686
597365;149
597395;94
597395;104
597415;7
597418;9
597427;1
597427;3
597427;4
597427;12
597427;19
597427;28
597427;38
597427;45
597427;104
597427;116
597427;124
597427;139
597427;150
597427;170
597427;182
597427;190
597427;198
597427;206
597427;213
597427;258
597427;263
597427;289
597427;373
597427;400
597427;410
597427;451
597446;12
597446;150
597446;288
597448;40
597464;13
597498;744
597524;56
597524;62
597524;78
597524;122
597524;187
597524;201
597524;202
597525;78
597561;6
597561;21
597561;120
597561;173
597561;259
597561;432
597603;8
597603;21
597603;62
597615;64
597615;93
597615;342
597640;9
597640;10
597674;11
597728;142
597745;10
597745;11
597778;332
597806;11
597806;97
597864;6
597864;29
597864;259
597871;109
597871;824
597874;24
597874;83
597874;183
597874;217
597874;262
597874;638
597874;677
597879;21
597884;543
597894;1094
597903;782
597917;6
597917;7
597917;9
597917;10
597917;96
597928;1
597938;3
597963;659
597972;5
597972;7
597972;32
597972;122
597972;192
597972;614
597972;685
598025;11
598044;103
598058;811
598079;6
598079;8
598079;10
598079;31
598079;32
598079;64
598079;147
